inventory,source_table,source_field,description_fr,has_value_domain,source_dictionary_sha256
PEP,STATION_PE,ALTITUDE,Altitude de la placette récupérée géomatiquement (m),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,VERSANT,Position du versant,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,EXPOSITION,Orientation magnétique du versant,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,RELIEF,Relief du terrain,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,PC_PENT,Pourcentage d'inclinaison de la pente (41% et plus),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,INEGALITE,Inégalité du terrain,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,SITUAPENTE,Position de la placette sur la pente,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,FORMEPENTE,Forme de la pente,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,DC_SUP_AFT,Description de la superficie affectée,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,PC_SUP_AFT,Pourcentage de la superficie affectée,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,PC_REC_IF,Pourcentage de recouvrement de l'If (%),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,PCRECIF60,Pourcentage de recouvrement de l'If à une hauteur de 60cm et plus (%),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,IN_ETAGE,Indicateur de présence de variables dendrométriques photointerpretées détaillées par étages des peuplements,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_PE,IN_ESSENCE,Indicateur de présence d'une composition en essences détaillées,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS,NO_MES,Numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS,ID_PE_MES,Identifiant unique de placette-échantillon suivi du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS,MICRO_PE,Numéro de la microplacette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS,ESSENCE,Essence,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS,NB_SEMIS,Nombre de semis,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS,CL_HT_SEMI,Classe de hauteur du semis,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS,DENS_SEMI,Classe de densité des essences non-commerciale,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS_NCO,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS_NCO,NO_MES,Numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS_NCO,ID_PE_MES,Identifiant unique de placette-échantillon suivi du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS_NCO,MICRO_PE,Numéro de la microplacette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SEMIS_NCO,ESSENCE,Essence,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,NO_MES,Numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,ID_PE_MES,Identifiant unique de placette-échantillon suivi du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,TYPEHUMUS,Type d'humus,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,EPMATORG,Épaisseur de la matière organique (cm),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,DECOMP20CM,Échelle de décomposition de la matière organique à 20 cm de profondeur,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,DECOMP60CM,Échelle de décomposition de la matière organique à 60 cm de profondeur,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,TEXTBTERR,Texture de l'horizon B évalué lors du sondage,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,TEXTBLABO,Texture de l'horizon B prélevé et évalué en laboratoire,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,TEXTCTERR,Texture de l'horizon C évalué lors du sondage,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,TEXTCLABO,Texture de l'horizon C prélevé et évalué en laboratoire,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,POURCPIERR,Pourcentage de pierrosité,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,PH_HUMUS,Ph de l'humus,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,PH_HORIZB,"PH de l'horizon ""B""",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,PH_HORIZC,"PH de l'horizon ""C""",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,PC_ARGILB,"Pourcentage d'argile de l'horizon ""B""",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,PC_LIMONB,"Pourcentage de limon fin de l'horizon ""B""",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,PC_LIMGRB,"Pourcentage de limon grossier de l'horizon ""B""",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,PC_SABLEB,"Pourcentage de sable de l'horizon ""B""",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,PC_ARGILC,"Pourcentage d'argile de l'horizon ""C""",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,PC_LIMONC,"Pourcentage de limon fin de l'horizon ""C""",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,PC_LIMGRC,"Pourcentage de limon grossier de l'horizon ""C""",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_SOL,PC_SABLEC,"Pourcentage de sable de l'horizon ""C""",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ETAGE,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ETAGE,NO_MES,Numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ETAGE,ID_PE_MES,Identifiant unique de placette-échantillon suivi du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ETAGE,ETAGE,Étage caractérisé,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ETAGE,TY_COUV_ET,Type de couvert,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ETAGE,DENSITE,Densité du couvert forestier (%),Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ETAGE,HAUTEUR,Hauteur (m),Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ETAGE,CL_AGE_ET,Classe d'âge,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ETAGE,ETA_ESS_PC,Concaténation des essences et de leur proportion de la surface terrière totale qu'elles occupent,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ESSENCE,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ESSENCE,NO_MES,Numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ESSENCE,ID_PE_MES,Identifiant unique de placette-échantillon suivi du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ESSENCE,ETAGE,Étage caractérisé,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ESSENCE,ESSENCE,Essence individuelle ou groupe d’essences,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_ESSENCE,ST_ESS_PC,Surface terrière relative occupée par l'essence ou le groupe d’essences (%),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_DEBRIS_4,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_DEBRIS_4,NO_MES,Numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_DEBRIS_4,ID_PE_MES,Identifiant unique de placette-échantillon suivi du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_DEBRIS_4,CL_DECOMP,Classe de décomposition,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_DEBRIS_4,NB_DEBRIS,Dénombrement des débris ligneux,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_DEBRIS_5,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_DEBRIS_5,NO_MES,Numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_DEBRIS_5,ID_PE_MES,Identifiant unique de placette-échantillon suivi du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_DEBRIS_5,PC_DEB_91,Pourcentage de recouvrement des débris ligneux ayant au moins 91 mm au fin bout,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,STATION_DEBRIS_5,PC_DEB_291,Pourcentage de recouvrement des débris ligneux ayant au moins 291 mm au fin bout,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,NO_MES,Numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,ID_PE_MES,Identifiant unique de placette-échantillon suivi du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,NO_ARBRE,Numéro d'arbre,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,ID_ARBRE,Identifiant unique de placette-échantillon suivi du numéro d'arbre,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,ID_ARB_MES,Identifiant unique de placette-échantillon suivi du numéro d'arbre puis du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,ETAT,État de la tige,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,ESSENCE,Essence,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,IN_ESS_NC,Indicateur d'essence non comparable,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,DHP,Diamètre à hauteur de poitrine (mm),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,DHP_NC,Diamètre à hauteur de poitrine non comparable,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,IN_1410,Indicateur de présence dans la placette de 14.10 m de rayon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,CAUS_DEFOL,Cause de la défoliation,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,DEFOL_MIN,Pourcentage de défoliation minimal de l'essence résineuse,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,DEFOL_MAX,Pourcentage de défoliation maximal de l'essence résineuse,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,CL_QUAL,Classe de qualité,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,DEFAUTBAS,Défaut au bas de la tige (de 0 m à 5 m),Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,DEFAUTHAUT,Défaut au haut de la tige (de 5 m jusqu'au houppier ou aux premières grosses branches),Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,DEFAUT,Défaut de la tige,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,HAUTEURDEF,Hauteur du défaut,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,DIC,"Défaut indicateur de carie établi selon le ""Guide des défauts externes et des indices de la carie dans les arbres""",Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,IN_DIC_OBS,Indicateur d'un défaut indicateur de carie observé,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,HAUTEURDIC,Hauteur du défaut indicateur de carie (m),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,PRIO_RECOL,"Priorité de récolte établie selon le ""Guide des défauts externes et des indices de la carie dans les arbres""",Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,ENSOLEIL,Classe d'ensoleillement,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,ETAGE_ARB,Étage de l'arbre par rapport aux autres arbres du peuplement,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,STADE_DEGR,Stade de dégradation,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,TIGE_HA,Nombre de tiges à l'hectare (tiges/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,ST_TIGE,Surface terrière de la tige (cm²),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,ST_HA,Surface terrière à l'hectare (m²/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,HAUT_ESTI,Hauteur estimée de la tige (dm),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,VMB_TIGE,Volume marchand brut de la tige (m³),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES,VMB_HA,Volume marchand brut à l'hectare (m³/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_GAULES,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_GAULES,NO_MES,Numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_GAULES,ID_PE_MES,Identifiant unique de placette-échantillon suivi du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_GAULES,ESSENCE,Essence,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_GAULES,CL_DHP,Classe de diamètre à hauteur de poitrine (cm),Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_GAULES,NB_TIGE,Nombre de tiges dénombrées avec les mêmes informations,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_GAULES,TIGE_HA,Nombre de tiges à l'hectare (tiges/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_GAULES,ST_HA,Surface terrière à l'hectare (m²/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,NO_MES,Numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,ID_PE_MES,Identifiant unique de placette-échantillon suivi du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,NO_ARBRE,Numéro d'arbre,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,ID_ARBRE,Identifiant unique de placette-échantillon suivi du numéro d'arbre,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,ID_ARB_MES,Identifiant unique de placette-échantillon suivi du numéro d'arbre puis du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,MET_SELEC,Méthode de sélection de l'arbre-étude,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,ETAT,État de la tige,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,ESSENCE,Essence,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,IN_ESS_NC,Indicateur d'essence non comparable,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,DHP,Diamètre à hauteur de poitrine (mm),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,DHP_NC,Indicateur de diamètre à hauteur de poitrine non comparable,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,CAUS_DEFOL,Cause de la défoliation,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,DEFOL_MIN,Pourcentage de défoliation minimal de l'essence résineuse,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,DEFOL_MAX,Pourcentage de défoliation maximal de l'essence résineuse,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,CL_QUAL,Classe de qualité,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,DEFAUTBAS,Défaut au bas de la tige (de 0 m à 5 m),Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,DEFAUTHAUT,Défaut au haut de la tige (de 5 m jusqu'au houppier au aux premières grosses branches),Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,DEFAUT,Défaut de la tige,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,HAUTEURDEF,Hauteur du défaut,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,DIC,"Défaut indicateur de carie établi selon le ""Guide des défauts externes et des indices de la carie dans les arbres""",Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,HAUTEURDIC,Hauteur du défaut indicateur de carie (m),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,IN_DIC_OBS,Indicateur d'un défaut indicateur de carie observé,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,PRIO_RECOL,"Priorité de récolte établie selon le ""Guide des défauts externes et des indices de la carie dans les arbres""",Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,ENSOLEIL,Classe d'ensoleillement,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,ETAGE_ARB,Étage de l'arbre par rapport aux autres arbres du peuplement,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,HAUT_ARBRE,Hauteur de l'arbre (dm),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,IN_HAUT_NC,Indicateur de hauteur de l'arbre non comparable,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,HTBOISOEUV,Hauteur bois d'oeuvre (dm),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,NIVLECTAGE,Niveau de lecture de l'âge (cm),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,AGE,Âge,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,AGE_SANSOP,Âge sans période d'oppression,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,SOURCE_AGE,Source de l'âge,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,LONG_RAYON,Longueur du rayon (mm),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,NB_SANS_OP,Nombre de cernes sans oppression,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,DENDRO_ARBRES_ETUDES,NB_EQUI_OP,Nombre de cernes équivalent l'oppression,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,CLASSI_ECO_PE,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,CLASSI_ECO_PE,ZONE_VEG,Zone de végétation,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,CLASSI_ECO_PE,SZONE_VEG,Sous-zone de végétation,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,CLASSI_ECO_PE,DOM_BIO,Domaine bioclimatique,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,CLASSI_ECO_PE,SDOM_BIO,Sous-domaine bioclimatique,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,CLASSI_ECO_PE,REG_ECO,Région écologique,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,CLASSI_ECO_PE,SREG_ECO,Sous-région écologique,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,CLASSI_ECO_PE,UPAYS_REG,Unité de paysage régional,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,CLASSI_ECO_PE,DIS_ECO,District écologique,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,META_NOTES_PE,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,META_NOTES_PE,NO_MES,Numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,META_NOTES_PE,ID_PE_MES,Identifiant unique de placette-échantillon suivi du numéro de mesurage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PEP,META_NOTES_PE,ANC_NO_VIR,Ancien numéro de la virée,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
